repeats,epochs,batch,output_dims,output_model,tasks,height,width,lines,control.cpu_cycles,managed-no-prefetch.cpu_cycles,managed-prefetch.cpu_cycles,proto-no-prefetch.cpu_cycles,proto-prefetch.cpu_cycles,coro-no-prefetch.cpu_cycles,coro-prefetch.cpu_cycles,control.instructions,managed-no-prefetch.instructions,managed-prefetch.instructions,proto-no-prefetch.instructions,proto-prefetch.instructions,coro-no-prefetch.instructions,coro-prefetch.instructions,control.d_cache_reads,managed-no-prefetch.d_cache_reads,managed-prefetch.d_cache_reads,proto-no-prefetch.d_cache_reads,proto-prefetch.d_cache_reads,coro-no-prefetch.d_cache_reads,coro-prefetch.d_cache_reads,control.d_cache_misses,managed-no-prefetch.d_cache_misses,managed-prefetch.d_cache_misses,proto-no-prefetch.d_cache_misses,proto-prefetch.d_cache_misses,coro-no-prefetch.d_cache_misses,coro-prefetch.d_cache_misses
10,10,100,1,0,2,40,4,1,505438,761589,898459,1162510,1379813,1291708,1401813,1163402,2680887,3221343,3792089,4272089,4533668,5013326,2003,2213,2302,2541,2609,8015,7864,1675,1840,1854,2124,2151,5627,5609
10,10,100,1,0,2,40,8,1,673755,948181,1058963,1207137,1471068,1424977,1537303,1683402,3200887,3741343,4312089,4792089,5053668,5533326,5349,4980,5095,5175,5229,10871,10961,2387,2601,2564,2736,2712,6275,6201
10,10,100,1,0,2,40,12,1,672952,971348,1093098,1393842,1686025,1524605,1635803,1963402,3600887,4141343,4712089,5192089,5453668,5933326,4043,3991,3945,4076,4089,9930,10086,3113,3299,3242,3449,3446,6939,6870
10,10,100,1,0,2,40,16,1,841158,1106555,1234284,1560008,1821555,1684164,1773808,2483402,4120887,4661343,5232089,5712089,5973668,6453326,15857,14601,14066,15075,14861,21265,21576,3878,4025,3792,4210,3970,7630,7478
10,10,100,1,0,2,40,20,1,801229,1084922,1196305,1514531,1830525,1616988,1793709,2243402,3880887,4421343,4992089,5472089,5733668,6213326,14460,13940,13631,15036,15676,22547,23245,4453,4726,4594,4932,4751,8320,8166
10,10,100,1,0,2,40,24,1,942802,1199603,1309866,1637365,1954699,1751469,1875040,2763402,4400887,4941343,5512089,5992089,6253668,6733326,22887,21601,21181,21626,22751,30147,30859,5429,5544,5485,5754,5694,9241,9101
10,10,100,1,0,2,40,28,1,928944,1135584,1240729,1631968,1949277,1672512,1838557,2523402,4160887,4701343,5272089,5752089,6013668,6493326,34031,31814,31646,33708,34418,42092,43246,6137,6350,6257,6411,6350,9909,9916
10,10,100,1,0,2,40,32,1,1071364,1253837,1371833,1764691,2084037,1819264,1976257,3043402,4680887,5221343,5792089,6272089,6533668,7013326,41523,41119,40811,41512,43106,51112,52890,7018,7175,6899,7232,7125,10763,10659
10,10,100,1,0,2,40,36,2,1100795,1241849,1375633,1791512,2014061,1773620,1947561,2803402,4440887,5141343,5552089,6192089,6293668,6933326,56374,56588,56544,57597,59200,64760,64523,7769,7910,7626,7997,7623,11601,11413
10,10,100,1,0,2,40,40,2,1198467,1349689,1477619,1922506,2144571,1917052,2082290,3323402,4960887,5661343,6072089,6712089,6813668,7453326,59595,57862,57664,58714,60592,68177,68406,8580,8725,8564,8990,8678,12617,12389
10,10,100,1,0,2,40,44,2,1202119,1318600,1450295,1931420,2152830,1883549,2062231,3083402,4720887,5421343,5832089,6472089,6573668,7213326,71878,69225,69168,71133,74616,79799,82436,9398,9462,9004,9349,9022,13099,12703
10,10,100,1,0,2,40,48,2,1311566,1455413,1567605,2066108,2277607,1997100,2180443,3603402,5240887,5941343,6352089,6992089,7093668,7733326,83195,79610,78001,78509,80296,86819,88047,10154,10442,10207,10614,10235,14301,14063
10,10,100,1,0,2,40,52,2,1295100,1419799,1548284,2062161,2284564,1936840,2146712,3363402,5000887,5701343,6112089,6752089,6853668,7493326,90782,89216,90795,91178,94249,98990,102559,11595,11912,11374,11982,11349,15649,15133
10,10,100,1,0,2,40,56,2,1493757,1572228,1654652,2228774,2432430,2118127,2300758,3883402,5520887,6221343,6632089,7272089,7373668,8013326,97970,98015,99091,99046,104398,106371,110441,12909,12634,12293,12745,12372,16358,16177
10,10,100,1,0,2,40,60,2,1424386,1530795,1662637,2220770,2432975,2052431,2259240,3643402,5280887,5981343,6392089,7032089,7133668,7773326,113182,112139,111977,112898,118860,120304,125703,13575,13324,12896,13459,13110,17155,16907
10,10,100,1,0,2,40,64,2,1548895,1623537,1731614,2344583,2553311,2160385,2373542,4163402,5800887,6501343,6912089,7552089,7653668,8293326,125658,121881,122647,121420,126350,128915,133309,13603,13678,13341,13742,13263,17430,16943
10,10,100,1,0,2,40,68,3,1520063,1639245,1751251,2373095,2587497,2160323,2450849,3923402,5560887,6421343,6672089,7472089,7413668,8213326,135340,133058,135320,135459,138894,140920,143088,16255,16430,15708,16557,15839,20066,19488
10,10,100,1,0,2,40,72,3,1716176,1783117,1865165,2517887,2716028,2312227,2537620,4443402,6080887,6941343,7192089,7992089,7933668,8733326,142445,139879,140784,142340,145946,147280,149939,15690,16027,15403,16274,15354,20174,19173
10,10,100,1,0,2,40,76,3,1690598,1763511,1902647,2526850,2725537,2288331,2603183,4203402,5840887,6701343,6952089,7752089,7693668,8493326,153485,152752,155698,155015,160229,159441,164729,16313,16309,15948,16515,16032,20190,19760
10,10,100,1,0,2,40,80,3,1859143,1832440,1949485,2638579,2843397,2389410,2654049,4723402,6360887,7221343,7472089,8272089,8213668,9013326,157667,156636,159803,157842,163738,163355,169033,17955,18348,17826,18456,17810,22478,21777
10,10,100,1,0,2,40,84,3,1767609,1837228,2145769,2667283,2858177,2367259,2710021,4483402,6120887,6981343,7232089,8032089,7973668,8773326,166693,167864,173167,171162,178028,174995,182698,18662,18739,18337,19181,18430,22836,22196
10,10,100,1,0,2,40,88,3,1922325,1943294,2112039,2817660,2992740,2485149,2797233,5003402,6640887,7501343,7752089,8552089,8493668,9293326,164999,168446,173290,170993,177212,176946,183058,21894,22130,21486,22468,21760,26445,25637
10,10,100,1,0,2,40,92,3,1937394,1967122,2171374,2817568,3011658,2475384,2817736,4763402,6400887,7261343,7512089,8312089,8253668,9053326,179193,180162,187015,182719,193542,188339,199226,22244,22028,21348,22060,21612,26114,25543
10,10,100,1,0,2,40,96,3,2039945,2113223,2251983,2986831,3147456,2658605,2969326,5283402,6920887,7781343,8032089,8832089,8773668,9573326,183558,182652,187246,184140,192630,189743,197361,23595,23138,22651,23293,22740,27381,26752
10,10,100,1,0,2,40,100,4,1977476,2072021,2300344,3011920,3150126,2568943,2907973,5043402,6680887,7701343,7792089,8752089,8533668,9493326,195311,200344,199465,203322,204072,209754,211119,24698,24879,23956,25269,24046,29136,27773
10,10,100,1,0,2,40,104,4,2115145,2188441,2364012,3099888,3289434,2715634,3288399,5563402,7200887,8221343,8312089,9272089,9053668,10013326,194985,196104,197723,199104,202312,204240,209061,26263,26133,25076,26315,25403,30419,29409
10,10,100,1,0,2,40,108,4,2071474,2350253,2378093,3153587,3336658,2702473,3008222,5323402,6960887,7981343,8072089,9032089,8813668,9773326,211426,215689,220141,220245,224391,225223,231576,26114,26099,25221,26546,25350,30867,29722
10,10,100,1,0,2,40,112,4,2243534,2327917,2483761,3251624,3425677,2875384,3142756,5843402,7480887,8501343,8592089,9552089,9333668,10293326,221547,216690,219671,218830,223627,224303,230919,27105,26714,25945,26870,25953,30858,29680
10,10,100,1,0,2,40,116,4,2294258,2312880,2555966,3281022,3442678,2823449,3147393,5603402,7240887,8261343,8352089,9312089,9093668,10053326,214186,217650,220677,221800,224621,224803,230552,28931,29056,28387,29358,28665,33439,32411
10,10,100,1,0,2,40,120,4,2359560,2414563,2595269,3397385,3622334,2947797,3249003,6123402,7760887,8781343,8872089,9832089,9613668,10573326,228484,232295,238564,237029,245103,239553,249774,30761,30769,29699,31228,29711,35343,33924
10,10,100,1,0,2,40,124,4,2224059,2335836,2622285,3381372,3560620,2873084,3228253,5883402,7520887,8541343,8632089,9592089,9373668,10333326,232753,237053,240155,243636,242440,244445,248555,33881,33587,32744,33953,32651,38373,36624
10,10,100,1,0,2,40,128,4,2423514,2588012,2697623,3542471,3749981,3102496,3333964,6403402,8040887,9061343,9152089,10112089,9893668,10853326,246803,249312,255755,255202,261224,257852,267602,34714,34461,33717,35020,33896,39208,37601
10,10,100,1,0,2,40,132,5,2433197,2448730,2737759,3531197,3715983,2981416,3333141,6163402,7800887,8981343,8912089,10032089,9653668,10773326,243095,251063,249844,260003,252977,258689,260918,33934,34069,32790,34149,32743,38709,36711
10,10,100,1,0,2,40,136,5,2556237,2583657,2838767,3664462,3810382,3154181,3446697,6683402,8320887,9501343,9432089,10552089,10173668,11293326,258433,264207,267462,271929,272680,272018,278762,34503,34351,33239,35177,33108,39449,37209
10,10,100,1,0,2,40,140,5,2501534,2565214,2865205,3692936,3841535,3121765,3435299,6443402,8080887,9261343,9192089,10312089,9933668,11053327,257073,264121,263621,273477,266089,272122,273431,37461,37503,36307,38099,36058,42343,40106
10,10,100,1,0,2,40,144,5,2592560,2667406,2935634,3794991,3937864,3327083,3541279,6963402,8600887,9781343,9712089,10832089,10453668,11573326,273110,279177,282924,286425,289705,287023,297157,38381,38098,36984,38691,36622,43152,40715
10,10,100,1,0,2,40,148,5,2543523,2778185,2991848,3872946,3980857,3361554,3612904,6723402,8360887,9541343,9472089,10592089,10213668,11333326,274291,274048,274664,284707,279626,280778,285283,40673,38877,38421,39558,38130,44071,42221
10,10,100,1,0,2,40,152,5,2788032,2885357,3086202,4011745,4094151,3499298,3677603,7243402,8880887,10061343,9992089,11112089,10733668,11853326,283643,286878,290713,294742,295096,293051,301612,40361,40641,39656,41363,39272,45475,43696
10,10,100,1,0,2,40,156,5,2630616,2713708,3041523,3947552,4081512,3317405,3777827,7003402,8640887,9821343,9752089,10872089,10493668,11613326,287746,296738,299374,311063,303325,302647,310209,43601,43035,41812,43688,41539,47782,45662
10,10,100,1,0,2,40,160,5,2860831,2863679,3165724,4112853,4203706,3483284,3744870,7523402,9160887,10341343,10272089,11392089,11013669,12133326,305989,311929,319901,323783,326039,319111,331878,47197,43297,42330,44634,42236,48799,46045
10,10,100,1,0,2,40,164,6,2811329,2891751,3207619,4146245,4230597,3521675,3733938,7283402,8920887,10261343,10032089,11312089,10773668,12053326,305430,312256,305469,326397,306130,317166,314358,44912,45126,43734,45611,43233,49653,47385
10,10,100,1,0,2,40,168,6,2906883,3053889,3286569,4336639,4354134,3658555,3832264,7803402,9440887,10781343,10552089,11832089,11293668,12573326,317947,320973,319990,331471,325507,327113,333221,45280,45267,43246,45778,42641,50360,46800
10,10,100,1,0,2,40,172,6,2882546,3013634,3359274,4363842,4371831,3658186,3848211,7563402,9200887,10541343,10312089,11592089,11053668,12333326,317868,322167,317952,339117,317412,327887,325369,46914,46598,45429,47010,44555,51575,49130
10,10,100,1,0,2,40,176,6,2937708,3104557,3371380,4433714,4458459,3710843,3911444,8083402,9720887,11061343,10832089,12112089,11573668,12853326,340018,343897,343473,358766,349529,350391,356601,49535,48924,46987,49516,46248,53531,49957
10,10,100,1,0,2,40,180,6,2860492,3056890,3358714,4453052,4464831,3581941,3897260,7843402,9480887,10821343,10592089,11872089,11333668,12613326,340818,349810,346260,366768,348495,355150,355384,51832,51962,50755,52947,50573,57380,54483
10,10,100,1,0,2,40,184,6,3085075,3179620,3465574,4554193,4611978,3798008,4026984,8363402,10000887,11341343,11112089,12392089,11853669,13133326,349528,356908,361967,373246,368252,362975,374364,52995,52330,50994,53094,50687,57933,54467
10,10,100,1,0,2,40,188,6,3197401,3189873,3482659,4636481,4643519,3820530,4035859,8123402,9760887,11101343,10872089,12152089,11613668,12893326,347011,359253,360362,378162,359204,363667,366682,58970,53785,52496,54656,52485,58752,56549
10,10,100,1,0,2,40,192,6,3328093,3429274,3612673,4789141,4763420,4018161,4154268,8643402,10280887,11621343,11392089,12672089,12133668,13413326,355317,367469,372446,382409,378610,372885,384560,53195,54097,52355,54963,52049,59520,56168
10,10,100,1,0,2,40,196,7,3255370,3281009,3614936,4753382,4770115,3900012,4228686,8403402,10040887,11541343,11152089,12592089,11893668,13333326,367236,375635,370214,398131,370254,381099,376887,63494,56132,54031,57191,53512,61648,58007
