repeats,epochs,batch,output_dims,output_model,tasks,height,width,lines,control.cpu_cycles,managed-no-prefetch.cpu_cycles,managed-prefetch.cpu_cycles,proto-no-prefetch.cpu_cycles,proto-prefetch.cpu_cycles,coro-no-prefetch.cpu_cycles,coro-prefetch.cpu_cycles,control.instructions,managed-no-prefetch.instructions,managed-prefetch.instructions,proto-no-prefetch.instructions,proto-prefetch.instructions,coro-no-prefetch.instructions,coro-prefetch.instructions,control.d_cache_reads,managed-no-prefetch.d_cache_reads,managed-prefetch.d_cache_reads,proto-no-prefetch.d_cache_reads,proto-prefetch.d_cache_reads,coro-no-prefetch.d_cache_reads,coro-prefetch.d_cache_reads,control.d_cache_misses,managed-no-prefetch.d_cache_misses,managed-prefetch.d_cache_misses,proto-no-prefetch.d_cache_misses,proto-prefetch.d_cache_misses,coro-no-prefetch.d_cache_misses,coro-prefetch.d_cache_misses
10,10,100,1,0,2,5,4,1,141630,0,0,0,0,534329,562067,278443,0,0,0,0,986433,1056278,54330,0,0,0,0,397686,406616,184,0,0,0,0,1377,1190
10,10,100,1,0,2,5,8,1,158952,0,0,0,0,527626,585951,268443,0,0,0,0,986433,1056278,59327,0,0,0,0,390048,405151,282,0,0,0,0,1480,1410
10,10,100,1,0,2,5,12,1,257176,0,0,0,0,585024,611677,403853,0,0,0,0,1111433,1181278,86335,0,0,0,0,401480,411821,207,0,0,0,0,1805,1759
10,10,100,1,0,2,5,16,1,218082,0,0,0,0,571323,606974,329353,0,0,0,0,1046433,1116278,73715,0,0,0,0,400134,410430,805,0,0,0,0,2425,2304
10,10,100,1,0,2,5,20,1,264209,0,0,0,0,617466,642364,464433,0,0,0,0,1171433,1241278,84944,0,0,0,0,411009,419948,293,0,0,0,0,2569,2355
10,10,100,1,0,2,5,24,1,273722,0,0,0,0,613210,640689,389363,0,0,0,0,1106433,1176278,82729,0,0,0,0,409974,419978,1291,0,0,0,0,3111,3221
10,10,100,1,0,2,5,28,1,349695,0,0,0,0,665175,699309,524303,0,0,0,0,1231433,1301278,102452,0,0,0,0,421069,430192,625,0,0,0,0,3132,3423
10,10,100,1,0,2,5,32,1,339260,0,0,0,0,654497,698899,449243,0,0,0,0,1166433,1236278,104062,0,0,0,0,421199,430485,987,0,0,0,0,3688,4205
10,10,100,1,0,2,5,36,2,403086,0,0,0,0,735152,839903,583483,0,0,0,0,1291433,1381278,109625,0,0,0,0,431667,459445,2441,0,0,0,0,5313,2403
10,10,100,1,0,2,5,40,2,399994,0,0,0,0,715060,821955,508593,0,0,0,0,1226433,1316278,108980,0,0,0,0,430158,459869,1408,0,0,0,0,5032,2060
10,10,100,1,0,2,5,44,2,474423,0,0,0,0,786227,878070,643653,0,0,0,0,1351433,1441278,128039,0,0,0,0,441432,466187,2041,0,0,0,0,6548,3085
10,10,100,1,0,2,5,48,2,464337,0,0,0,0,761331,861286,569143,0,0,0,0,1286433,1376278,130711,0,0,0,0,440380,468709,2163,0,0,0,0,6402,3674
10,10,100,1,0,2,5,52,2,496381,0,0,0,0,837694,916036,704323,0,0,0,0,1411433,1501278,135116,0,0,0,0,451489,476105,2475,0,0,0,0,8509,4229
10,10,100,1,0,2,5,56,2,477048,0,0,0,0,814353,905310,629373,0,0,0,0,1346433,1436278,129780,0,0,0,0,450099,477916,1700,0,0,0,0,7105,4164
10,10,100,1,0,2,5,60,2,586264,0,0,0,0,885406,959481,763823,0,0,0,0,1471433,1561278,161354,0,0,0,0,461363,485971,2599,0,0,0,0,8986,5081
10,10,100,1,0,2,5,64,2,557535,0,0,0,0,872937,959532,688813,0,0,0,0,1406433,1496278,154951,0,0,0,0,460064,487709,2014,0,0,0,0,9104,5778
10,10,100,1,0,2,5,68,3,612250,0,0,0,0,931209,904060,823823,0,0,0,0,1531433,1641278,163333,0,0,0,0,471158,490036,3440,0,0,0,0,9905,2530
10,10,100,1,0,2,5,72,3,600683,0,0,0,0,927108,882827,749143,0,0,0,0,1466433,1576278,166322,0,0,0,0,470539,490361,2494,0,0,0,0,10691,2696
10,10,100,1,0,2,5,76,3,670113,0,0,0,0,999691,947918,883893,0,0,0,0,1591433,1701278,178994,0,0,0,0,481043,499990,3356,0,0,0,0,12035,3120
10,10,100,1,0,2,5,80,3,601442,0,0,0,0,981802,941697,808533,0,0,0,0,1526433,1636278,158771,0,0,0,0,480568,500302,2869,0,0,0,0,11933,3888
10,10,100,1,0,2,5,84,3,687682,0,0,0,0,1039978,1005562,944193,0,0,0,0,1651433,1761278,181625,0,0,0,0,491263,509968,2981,0,0,0,0,12429,4389
10,10,100,1,0,2,5,88,3,662908,0,0,0,0,1022775,992778,869243,0,0,0,0,1586433,1696278,176556,0,0,0,0,490306,510155,2954,0,0,0,0,11908,4685
10,10,100,1,0,2,5,92,3,728618,0,0,0,0,1090385,1046008,1004193,0,0,0,0,1711433,1821278,190366,0,0,0,0,501518,520315,2821,0,0,0,0,12992,5149
10,10,100,1,0,2,5,96,3,736825,0,0,0,0,1082229,1048492,928803,0,0,0,0,1646433,1756278,197208,0,0,0,0,501105,520135,2895,0,0,0,0,13347,6067
10,10,100,1,0,2,5,100,4,801851,0,0,0,0,1158273,1086457,1063823,0,0,0,0,1771433,1901278,202705,0,0,0,0,512959,535550,6257,0,0,0,0,14262,3499
