repeats,epochs,batch,output_dims,output_model,tasks,height,width,unitsize,lines,control.cpu_cycles,managed-no-prefetch.cpu_cycles,managed-prefetch.cpu_cycles,proto-no-prefetch.cpu_cycles,proto-prefetch.cpu_cycles,coro-no-prefetch.cpu_cycles,coro-prefetch.cpu_cycles,control.instructions,managed-no-prefetch.instructions,managed-prefetch.instructions,proto-no-prefetch.instructions,proto-prefetch.instructions,coro-no-prefetch.instructions,coro-prefetch.instructions,control.d_cache_reads,managed-no-prefetch.d_cache_reads,managed-prefetch.d_cache_reads,proto-no-prefetch.d_cache_reads,proto-prefetch.d_cache_reads,coro-no-prefetch.d_cache_reads,coro-prefetch.d_cache_reads,control.d_cache_misses,managed-no-prefetch.d_cache_misses,managed-prefetch.d_cache_misses,proto-no-prefetch.d_cache_misses,proto-prefetch.d_cache_misses,coro-no-prefetch.d_cache_misses,coro-prefetch.d_cache_misses
2,2,10,1,0,2,400,2,2,1,83385,164847,198974,239646,269780,241524,270458,338297,647149,842984,920668,1120668,905797,1097757,915,1187,1190,1188,1153,1420,1433,795,921,945,949,926,1098,1006
2,2,10,1,0,2,400,6,2,1,147901,230512,254583,294922,327374,304586,332274,594297,903149,1098984,1176668,1376668,1161797,1353757,1872,2367,2320,2327,2315,2544,2495,1549,1764,1786,1798,1797,1925,1911
2,2,10,1,0,2,400,10,2,1,165753,349488,292340,319891,350308,332133,366232,602297,943149,1138984,1216668,1416668,1201797,1393757,2956,4483,3298,3327,3339,3582,3594,2786,2870,2717,2769,2769,2941,2919
2,2,10,1,0,2,400,14,2,1,234163,335778,364211,414832,444044,395801,423581,858297,1199149,1394984,1472668,1672668,1457797,1649757,4309,4660,4608,4725,4704,5067,5015,3455,3381,3307,3366,3334,3536,3458
2,2,10,1,0,2,400,18,2,1,210703,319200,352169,359238,393939,393047,415466,754297,1119149,1314984,1384668,1592668,1393797,1585757,6019,6387,6697,6784,6743,7003,6963,4623,4907,4507,4633,4547,4737,4712
2,2,10,1,0,2,400,22,2,1,269107,378757,402144,427049,446835,442676,477302,1010297,1375149,1570984,1640668,1848668,1649797,1841757,7783,8126,8101,8204,8129,8487,8951,5196,5434,5375,5473,5362,5575,5101
2,2,10,1,0,2,400,26,2,1,248547,351761,386787,412692,441111,424881,450475,866297,1231149,1426984,1496668,1704668,1505798,1697757,9756,10162,10739,10259,10349,10903,10665,5868,6278,6368,6307,6283,6448,6463
2,2,10,1,0,2,400,30,2,1,291110,388041,419057,457888,487877,465767,498458,1122297,1487149,1682984,1752668,1960668,1761797,1953757,12327,13671,13650,13705,13669,14185,14069,6775,6468,6444,6437,6541,6636,6560
2,2,10,1,0,2,400,34,2,2,306241,404079,412565,454199,467295,492178,488491,1002297,1367149,1602984,1632668,1880668,1641797,1873757,14557,15085,14769,15141,14805,16248,16153,7602,8073,7983,8096,7928,7496,7323
2,2,10,1,0,2,400,38,2,2,355089,452483,472494,507624,522010,549765,542055,1258297,1623149,1858984,1888668,2136668,1897797,2129757,16516,17018,16891,17099,18139,18639,18420,9406,9721,9719,9824,8917,9166,9019
