repeats,epochs,batch,output_dims,output_model,tasks,height,width,unitsize,lines,control.cpu_cycles,managed-no-prefetch.cpu_cycles,managed-prefetch.cpu_cycles,proto-no-prefetch.cpu_cycles,proto-prefetch.cpu_cycles,coro-no-prefetch.cpu_cycles,coro-prefetch.cpu_cycles,control.instructions,managed-no-prefetch.instructions,managed-prefetch.instructions,proto-no-prefetch.instructions,proto-prefetch.instructions,coro-no-prefetch.instructions,coro-prefetch.instructions,control.d_cache_reads,managed-no-prefetch.d_cache_reads,managed-prefetch.d_cache_reads,proto-no-prefetch.d_cache_reads,proto-prefetch.d_cache_reads,coro-no-prefetch.d_cache_reads,coro-prefetch.d_cache_reads,control.d_cache_misses,managed-no-prefetch.d_cache_misses,managed-prefetch.d_cache_misses,proto-no-prefetch.d_cache_misses,proto-prefetch.d_cache_misses,coro-no-prefetch.d_cache_misses,coro-prefetch.d_cache_misses
10,10,100,2,0,2,800,4,4,1,92355557,98588782,103520182,111895485,109590862,113211521,112875323,40838290,73662856,84462866,97713097,107313096,107196518,116796334,1093546,1087390,1064595,1088892,1067640,1086546,1078705,70238,72311,73022,71711,73146,77721,77710
10,10,100,2,0,2,800,8,4,1,183567715,185451047,195345826,203922336,198212094,201839611,201388775,76038296,108862871,119662879,132913102,142513102,142396863,151996339,2187908,2213624,2209231,2160106,2211238,2225216,2227520,159133,156364,156898,162281,157549,160632,162313
10,10,100,2,0,2,800,12,4,1,275489629,273560770,287624711,295460181,288529456,291023320,290633172,111238302,144062876,154862886,168113108,177713108,177596869,187196345,3217039,3268832,3293257,3308794,3294648,3363856,3319826,289607,290883,286318,285642,285884,285339,291429
10,10,100,2,0,2,800,16,4,1,367896412,366873234,381237153,389497756,380438366,381270412,380352846,146438308,179262883,190062892,203313114,212913114,212796875,222396351,4417701,4436525,4367193,4433451,4435772,4455351,4472355,507354,504578,516070,508309,511072,514659,520670
10,10,100,2,0,2,800,20,4,2,462172112,454259029,471420753,482295304,467015566,473622220,470004560,181638314,214462888,231662898,238513121,254513119,247996880,263996357,5558613,5650929,5479764,5725527,5569724,5618278,5601678,987666,973149,995303,961949,977463,1011202,995677
10,10,100,2,0,2,800,24,4,2,555679489,545128530,563454676,573718528,555701849,561535822,557482728,216838320,249662894,266862904,273713127,289713125,283196886,299196363,6579841,6697603,6689678,6769109,6719870,6738860,6758924,1659505,1642601,1602097,1606978,1603710,1641955,1617552
10,10,100,2,0,2,800,28,4,2,652606199,634281409,656503563,666884616,647562582,652295912,648163012,252038334,284862903,302062910,308913133,324913131,318396894,334396371,7786663,7820458,7638661,7820428,7837777,7962627,7864680,2425383,2361526,2403759,2351413,2368241,2334869,2337407
10,10,100,2,0,2,800,32,4,2,757170536,724531132,750851930,759758562,741328165,745651556,738752412,287238334,320062906,337262916,344113139,360113137,353596898,369596375,9020344,9060733,9097176,9066709,9137381,9210533,8950209,3254730,3277648,3202663,3268135,3208652,3218947,3340929
10,10,100,2,0,2,800,36,4,3,850112713,815352354,842611335,857724788,831682886,833646216,827163387,322438340,355262912,378862922,379313145,401713144,388796904,411196381,10029162,10095787,9744669,10088076,9902571,10145261,9996437,4147398,4164690,4124560,4150271,4041538,4178372,4074258
10,10,100,2,0,2,800,40,4,3,943610265,907308603,936641009,947032495,925061869,932294626,917622199,357638346,390462918,414062928,414513151,436913150,423996911,446396387,11446655,11348505,11097701,11326431,11155090,11536828,11336839,5045354,5151522,5145531,5167977,5133797,5095096,5079528
10,10,100,2,0,2,800,44,4,3,1037206801,998105152,1031873176,1039752308,1019838564,1015843472,1009316707,392838352,425662924,449262934,449713157,472113156,459196916,481596393,12486831,12381982,12120179,12273508,12196283,12581993,12054348,6135455,6245635,6147634,6295570,6198843,6160239,6341497
10,10,100,2,0,2,800,48,4,3,1117868125,1090540158,1129932269,1133577966,1114972731,1106961678,1101363808,428038358,460862930,484462941,484913163,507313162,494396922,516796399,13784510,13800674,13581369,13815341,13604167,13848769,13646071,7184808,7197775,7169556,7181510,7186911,7215209,7235413
10,10,100,2,0,2,800,52,4,4,1213206339,1180393926,1216145441,1227609855,1204753730,1200087513,1188283654,463238364,496062936,526062947,520113170,548913168,529596929,558396405,14367280,14586412,14010622,14753348,14115416,14671718,14062840,8411158,8264882,7988157,8142821,8030896,8236291,8087570
10,10,100,2,0,2,800,56,4,4,1309253016,1272772161,1311729959,1319512399,1299750013,1288848239,1280263306,498438370,531262942,561262953,555313176,584113174,564796934,593596410,15871308,16126007,15533550,15989735,15257684,15957604,15728307,9217058,9097426,9045846,9162975,9430403,9264001,9055425
10,10,100,2,0,2,800,60,4,4,1404775848,1369710074,1406779409,1411468250,1392198628,1378907446,1369786236,533638376,566462948,596462959,590513185,619313183,599996940,628796417,16897120,17036473,16240548,16831908,16197374,17082277,16471049,10092871,10008593,9936318,10186713,10115649,10019162,9946632
10,10,100,2,0,2,800,64,4,4,1509362402,1452572057,1507765042,1504716256,1509432816,1469660186,1471871763,568838383,601662954,631662966,625713188,654513188,635196946,663996423,18161293,17957970,17184064,17731797,17760753,17988894,17873590,10936360,11124236,11302816,11309849,10935709,11141711,10937992
10,10,100,2,0,2,800,68,4,5,1601184612,1545370108,1601785228,1598418594,1587151295,1565716088,1558508632,604038389,636862960,673262972,660913194,696113193,670396953,705596429,19338665,19261260,18241970,19518569,18248297,19441609,18605219,11990352,12112762,11747121,11900267,11990493,12052039,11733494
10,10,100,2,0,2,800,72,4,5,1691466425,1635148813,1695237531,1701609465,1698049076,1653787322,1659041316,639238395,672062967,708462978,696113201,731313201,705596959,740796436,19912340,20459142,19219358,20471680,19347991,20530152,19576778,13174407,12786501,12741950,12770224,12861075,12790559,12648860
10,10,100,2,0,2,800,76,4,5,1785073154,1744300485,1788315005,1803433190,1773127039,1751071355,1739576122,674438401,707262973,743662985,731313208,766513206,740796965,775996441,21315405,21236287,20160609,21643829,20382089,21648938,20391864,13912425,13985620,13412589,13733099,13758619,13749287,13796677
10,10,100,2,0,2,800,80,4,5,1880696642,1837794024,1882119073,1896712609,1858620470,1836121779,1822905169,709638408,742462979,778862991,766513214,801713211,775996971,811196446,22653339,22070075,21819628,22272775,21976310,22721269,21922451,14838163,15315053,14511252,15149009,14631972,14836109,14806294
10,10,100,2,0,2,800,84,4,6,1974762205,1923502485,1977001270,1979663283,1963564420,1926146097,1923599184,744838414,777662985,820462997,801713219,843313218,811196977,852796453,23251850,23049132,21458055,23839108,21890046,23858107,21847344,15888261,16078014,14342915,15373578,15235229,15394367,15435788
10,10,100,2,0,2,800,88,4,6,2070685283,2018335970,2072472976,2062765452,2060247019,2017718159,2014793584,780038420,812862992,855663004,836913225,878513225,846396983,887996459,24283771,24757101,23165043,25215022,23388710,25042599,23895816,17030978,16603451,15312783,16204475,16572155,16391507,16030374
10,10,100,2,0,2,800,92,4,6,2150122652,2086671280,2167311840,2181104723,2149753510,2118676840,2103742273,815238426,848062996,890863011,872113245,913713232,881596993,923196465,25427473,25209861,23782143,26098080,24406674,25817042,24239500,17619143,17801191,15838941,17023943,16820334,17359389,17140146
10,10,100,2,0,2,800,96,4,6,2265317338,2206181484,2281183078,2274632493,2267085078,2223477564,2213512622,850438433,883263004,926063017,907313239,948913239,916796996,958396472,26875000,26508748,25616523,27280284,25632028,26977328,25794972,18177625,18501589,17439069,17873133,18002509,18202482,17822630
10,10,100,2,0,2,800,100,4,7,2356020875,2289283164,2372848553,2361436653,2351994409,2314462812,2298415613,885638440,918463010,967663024,942513245,990513244,951997002,999996478,27723905,28430670,25208524,27983704,25662960,28060110,25421992,19269569,18764610,17467179,19110921,18539131,19116514,18356716
10,10,100,2,0,2,800,104,4,7,2447476767,2385296807,2472743380,2457037644,2448350094,2411679108,2388929527,920838445,953663016,1002863030,977713251,1025713250,987197009,1035196484,28795720,29432041,27120083,29846299,27589034,29872290,27739282,20517938,20041008,18456601,19716492,19790375,19708377,19564596
10,10,100,2,0,2,800,108,4,7,2537104094,2471340716,2563519357,2546529885,2538221741,2491561604,2478759328,956038451,988863021,1038063041,1012913261,1060913256,1022397014,1070396490,29863423,30646632,27549196,29923826,28115426,30660914,27996723,21228414,20565900,19213880,21223368,20530726,20555020,20184923
