repeats,epochs,batch,output_dims,output_model,tasks,height,width,lines,control.cpu_cycles,managed-no-prefetch.cpu_cycles,managed-prefetch.cpu_cycles,proto-no-prefetch.cpu_cycles,proto-prefetch.cpu_cycles,coro-no-prefetch.cpu_cycles,coro-prefetch.cpu_cycles,control.instructions,managed-no-prefetch.instructions,managed-prefetch.instructions,proto-no-prefetch.instructions,proto-prefetch.instructions,coro-no-prefetch.instructions,coro-prefetch.instructions,control.d_cache_reads,managed-no-prefetch.d_cache_reads,managed-prefetch.d_cache_reads,proto-no-prefetch.d_cache_reads,proto-prefetch.d_cache_reads,coro-no-prefetch.d_cache_reads,coro-prefetch.d_cache_reads,control.d_cache_misses,managed-no-prefetch.d_cache_misses,managed-prefetch.d_cache_misses,proto-no-prefetch.d_cache_misses,proto-prefetch.d_cache_misses,coro-no-prefetch.d_cache_misses,coro-prefetch.d_cache_misses
10,10,100,1,0,2,80,4,1,1797412,0,0,0,0,4653995,4927787,3738443,0,0,0,0,9171373,10291278,673663,0,0,0,0,3709166,3871300,7824,0,0,0,0,14693,3410
10,10,100,1,0,2,80,8,1,2134358,0,0,0,0,5133864,5713140,3578443,0,0,0,0,9171373,10291278,754558,0,0,0,0,3708314,3873373,8721,0,0,0,0,20150,22243
10,10,100,1,0,2,80,12,1,4182929,0,0,0,0,5886828,6280707,5738783,0,0,0,0,11171373,12291278,1341543,0,0,0,0,3869610,4031731,9381,0,0,0,0,24242,21506
10,10,100,1,0,2,80,16,1,3065836,0,0,0,0,5893529,6237644,4539353,0,0,0,0,10131373,11251278,1004751,0,0,0,0,3868152,4028646,10064,0,0,0,0,34390,30599
10,10,100,1,0,2,80,20,1,4629521,0,0,0,0,6466765,7062799,6699163,0,0,0,0,12131373,13251278,1403637,0,0,0,0,4032557,4190623,9899,0,0,0,0,34652,39547
10,10,100,1,0,2,80,24,1,3701060,0,0,0,0,6494919,6707632,5499413,0,0,0,0,11091373,12211278,1103262,0,0,0,0,4028327,4188219,9882,0,0,0,0,40174,35278
10,10,100,1,0,2,80,28,1,5227065,0,0,0,0,7337900,7725642,7659313,0,0,0,0,13091373,14211278,1452565,0,0,0,0,4189159,4348477,10471,0,0,0,0,50665,47955
10,10,100,1,0,2,80,32,1,5104988,0,0,0,0,7824223,7685082,6459193,0,0,0,0,12051373,13171278,1464117,0,0,0,0,4189298,4348849,10816,0,0,0,0,71625,48830
10,10,100,1,0,2,80,36,2,6662839,0,0,0,0,8320439,9884936,8618873,0,0,0,0,14051373,15491278,1865916,0,0,0,0,4349995,4835723,11618,0,0,0,0,62035,6451
10,10,100,1,0,2,80,40,2,5793715,0,0,0,0,8422181,9888285,7418533,0,0,0,0,13011373,14451278,1446874,0,0,0,0,4348426,4833784,12442,0,0,0,0,75078,27442
